marks,total,test,reason,id,correct
0.5,0.5,uv run autolysis *,ran,23f3004177,1
0.5,0.5,public_repo,exists,23f3004354,1
0.5,0.5,mit_license,present,23f3004354,1
0.4,0.4,autolysis.py,present,23f3004354,1
0.1,0.1,goodreads/README.md,present,23f3004354,1
0.1,0.1,goodreads/*.png,present,23f3004354,1
0.1,0.1,happiness/README.md,present,23f3004354,1
0.1,0.1,happiness/*.png,present,23f3004354,1
0.1,0.1,media/README.md,present,23f3004354,1
0.1,0.1,media/*.png,present,23f3004354,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23f3004354,1
0.5,0.5,uv run autolysis *,ran,23f3004354,1
0.5,0.5,public_repo,exists,24ds1000036,1
0.5,0.5,mit_license,present,24ds1000036,1
0.4,0.4,autolysis.py,present,24ds1000036,1
0.1,0.1,goodreads/README.md,present,24ds1000036,1
0.1,0.1,goodreads/*.png,present,24ds1000036,1
0.1,0.1,happiness/README.md,present,24ds1000036,1
0.1,0.1,happiness/*.png,present,24ds1000036,1
0.1,0.1,media/README.md,present,24ds1000036,1
0.1,0.1,media/*.png,present,24ds1000036,1
0.5,0.5,uv run autolysis goodreads.csv,ran,24ds1000036,1
0.5,0.5,uv run autolysis *,ran,24ds1000036,1
0.5,0.5,public_repo,exists,24ds2000127,1
0.5,0.5,mit_license,present,24ds2000127,1
0.4,0.4,autolysis.py,present,24ds2000127,1
0.1,0.1,goodreads/README.md,present,24ds2000127,1
0.1,0.1,goodreads/*.png,present,24ds2000127,1
0.1,0.1,happiness/README.md,present,24ds2000127,1
0.1,0.1,happiness/*.png,present,24ds2000127,1
0.1,0.1,media/README.md,present,24ds2000127,1
0.1,0.1,media/*.png,present,24ds2000127,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/24ds2000127/goodreads.csv,24ds2000127,0
0.0,0.5,uv run autolysis *,did not run all,24ds2000127,0
0.5,0.5,public_repo,exists,24ds3000083,1
0.5,0.5,mit_license,present,24ds3000083,1
0.4,0.4,autolysis.py,present,24ds3000083,1
0.1,0.1,goodreads/README.md,present,24ds3000083,1
0.1,0.1,goodreads/*.png,present,24ds3000083,1
0.1,0.1,happiness/README.md,present,24ds3000083,1
0.1,0.1,happiness/*.png,present,24ds3000083,1
0.1,0.1,media/README.md,present,24ds3000083,1
0.1,0.1,media/*.png,present,24ds3000083,1
0.5,0.5,uv run autolysis goodreads.csv,ran,24ds3000083,1
0.5,0.5,uv run autolysis *,ran,24ds3000083,1
0.5,0.5,public_repo,exists,24f1000781,1
0.5,0.5,mit_license,present,24f1000781,1
0.4,0.4,autolysis.py,present,24f1000781,1
0.1,0.1,goodreads/README.md,present,24f1000781,1
0.1,0.1,goodreads/*.png,present,24f1000781,1
0.1,0.1,happiness/README.md,present,24f1000781,1
0.1,0.1,happiness/*.png,present,24f1000781,1
0.1,0.1,media/README.md,present,24f1000781,1
0.1,0.1,media/*.png,present,24f1000781,1
0.0,0.5,uv run autolysis goodreads.csv,"Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/24f1000781/autolysis.py"", line 532, in <module>     analyze_numerical(df, columns, output_folder)     ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^   File ""/root/.local/share/tds-sep-24-project-2/24f1000781/autolysis.py"", line 207, in analyze_numerical     corr_matrix = df[columns].corr()   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/core/frame.py"", line 11049, in corr     mat = data.to_numpy(dtype=float, na_value=np.nan, copy=False)   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/core/frame.py"", line 1993, in to_numpy     result = self._mgr.as_array(dtype=dtype, copy=copy, na_value=na_value)   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/core/internals/managers.py"", line 1694, in as_array     arr = self._interleave(dtype=dtype, na_value=na_value)   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/core/internals/managers.py"", line 1753, in _interleave     result[rl.indexer] = arr     ~~~~~~^^^^^^^^^^^^ ValueError: could not convert string to float: '043965548X' ",24f1000781,0
0.0,0.5,uv run autolysis *,did not run all,24f1000781,0
0.5,0.5,public_repo,exists,24f1001450,1
0.5,0.5,mit_license,present,24f1001450,1
0.4,0.4,autolysis.py,present,24f1001450,1
0.1,0.1,goodreads/README.md,present,24f1001450,1
0.1,0.1,goodreads/*.png,present,24f1001450,1
0.1,0.1,happiness/README.md,present,24f1001450,1
0.1,0.1,happiness/*.png,present,24f1001450,1
0.1,0.1,media/README.md,present,24f1001450,1
0.1,0.1,media/*.png,present,24f1001450,1
0.5,0.5,uv run autolysis goodreads.csv,ran,24f1001450,1
0.5,0.5,uv run autolysis *,ran,24f1001450,1
0.5,0.5,public_repo,exists,24f1002025,1
0.5,0.5,mit_license,present,24f1002025,1
0.4,0.4,autolysis.py,present,24f1002025,1
0.1,0.1,goodreads/README.md,present,24f1002025,1
0.1,0.1,goodreads/*.png,present,24f1002025,1
0.1,0.1,happiness/README.md,present,24f1002025,1
0.1,0.1,happiness/*.png,present,24f1002025,1
0.1,0.1,media/README.md,present,24f1002025,1
0.1,0.1,media/*.png,present,24f1002025,1
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/24f1002025/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 120 seconds",24f1002025,0
0.0,0.5,uv run autolysis *,did not run all,24f1002025,0
0.5,0.5,public_repo,exists,23f2001876,1
0.5,0.5,mit_license,present,23f2001876,1
0.4,0.4,autolysis.py,present,23f2001876,1
0.1,0.1,goodreads/README.md,present,23f2001876,1
0.1,0.1,goodreads/*.png,present,23f2001876,1
0.1,0.1,happiness/README.md,present,23f2001876,1
0.1,0.1,happiness/*.png,present,23f2001876,1
0.1,0.1,media/README.md,present,23f2001876,1
0.1,0.1,media/*.png,present,23f2001876,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23f2001876,1
0.5,0.5,uv run autolysis *,ran,23f2001876,1
0.5,0.5,public_repo,exists,22f2000059,1
0.5,0.5,mit_license,present,22f2000059,1
0.4,0.4,autolysis.py,present,22f2000059,1
0.1,0.1,goodreads/README.md,present,22f2000059,1
0.1,0.1,goodreads/*.png,present,22f2000059,1
0.1,0.1,happiness/README.md,present,22f2000059,1
0.1,0.1,happiness/*.png,present,22f2000059,1
0.1,0.1,media/README.md,present,22f2000059,1
0.1,0.1,media/*.png,present,22f2000059,1
0.0,0.5,uv run autolysis goodreads.csv,"Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/22f2000059/autolysis.py"", line 24, in <module>     from textblob import TextBlob ModuleNotFoundError: No module named 'textblob' ",22f2000059,0
0.0,0.5,uv run autolysis *,did not run all,22f2000059,0
0.5,0.5,public_repo,exists,23ds3000248,1
0.5,0.5,mit_license,present,23ds3000248,1
0.4,0.4,autolysis.py,present,23ds3000248,1
0.1,0.1,goodreads/README.md,present,23ds3000248,1
0.1,0.1,goodreads/*.png,present,23ds3000248,1
0.1,0.1,happiness/README.md,present,23ds3000248,1
0.1,0.1,happiness/*.png,present,23ds3000248,1
0.1,0.1,media/README.md,present,23ds3000248,1
0.1,0.1,media/*.png,present,23ds3000248,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23ds3000248,1
0.5,0.5,uv run autolysis *,ran,23ds3000248,1
0.5,0.5,public_repo,exists,22f1001853,1
0.5,0.5,mit_license,present,22f1001853,1
0.4,0.4,autolysis.py,present,22f1001853,1
0.1,0.1,goodreads/README.md,present,22f1001853,1
0.1,0.1,goodreads/*.png,present,22f1001853,1
0.1,0.1,happiness/README.md,present,22f1001853,1
0.1,0.1,happiness/*.png,present,22f1001853,1
0.1,0.1,media/README.md,present,22f1001853,1
0.1,0.1,media/*.png,present,22f1001853,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f1001853,1
0.5,0.5,uv run autolysis *,ran,22f1001853,1
0.0,0.5,public_repo,warning: Could not find remote branch 58ccbb2325a57f50519c7fecefa23c5f0da86b81 to clone. fatal: Remote branch 58ccbb2325a57f50519c7fecefa23c5f0da86b81 not found in upstream origin ,21f3001656,0
0.0,0.5,mit_license,missing,21f3001656,0
0.0,0.4,autolysis.py,missing,21f3001656,0
0.0,0.1,goodreads/README.md,missing,21f3001656,0
0.0,0.1,goodreads/*.png,missing,21f3001656,0
0.0,0.1,happiness/README.md,missing,21f3001656,0
0.0,0.1,happiness/*.png,missing,21f3001656,0
0.0,0.1,media/README.md,missing,21f3001656,0
0.0,0.1,media/*.png,missing,21f3001656,0
0.0,0.5,uv run autolysis goodreads.csv,missing autolysis.py,21f3001656,0
0.0,0.5,uv run autolysis *,did not run all,21f3001656,0
0.5,0.5,public_repo,exists,22f1001807,1
0.5,0.5,mit_license,present,22f1001807,1
0.4,0.4,autolysis.py,present,22f1001807,1
0.1,0.1,goodreads/README.md,present,22f1001807,1
0.1,0.1,goodreads/*.png,present,22f1001807,1
0.1,0.1,happiness/README.md,present,22f1001807,1
0.1,0.1,happiness/*.png,present,22f1001807,1
0.1,0.1,media/README.md,present,22f1001807,1
0.1,0.1,media/*.png,present,22f1001807,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f1001807,1
0.5,0.5,uv run autolysis *,ran,22f1001807,1
0.5,0.5,public_repo,exists,22f3000853,1
0.5,0.5,mit_license,present,22f3000853,1
0.4,0.4,autolysis.py,present,22f3000853,1
0.1,0.1,goodreads/README.md,present,22f3000853,1
0.1,0.1,goodreads/*.png,present,22f3000853,1
0.1,0.1,happiness/README.md,present,22f3000853,1
0.1,0.1,happiness/*.png,present,22f3000853,1
0.1,0.1,media/README.md,present,22f3000853,1
0.1,0.1,media/*.png,present,22f3000853,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f3000853,1
0.5,0.5,uv run autolysis *,ran,22f3000853,1
0.5,0.5,public_repo,exists,23f3002560,1
0.0,0.5,mit_license,missing,23f3002560,0
0.4,0.4,autolysis.py,present,23f3002560,1
0.1,0.1,goodreads/README.md,present,23f3002560,1
0.1,0.1,goodreads/*.png,present,23f3002560,1
0.1,0.1,happiness/README.md,present,23f3002560,1
0.1,0.1,happiness/*.png,present,23f3002560,1
0.1,0.1,media/README.md,present,23f3002560,1
0.1,0.1,media/*.png,present,23f3002560,1
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/23f3002560/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 120 seconds",23f3002560,0
0.0,0.5,uv run autolysis *,did not run all,23f3002560,0
0.5,0.5,public_repo,exists,22f1001834,1
0.5,0.5,mit_license,present,22f1001834,1
0.4,0.4,autolysis.py,present,22f1001834,1
0.1,0.1,goodreads/README.md,present,22f1001834,1
0.1,0.1,goodreads/*.png,present,22f1001834,1
0.1,0.1,happiness/README.md,present,22f1001834,1
0.1,0.1,happiness/*.png,present,22f1001834,1
0.1,0.1,media/README.md,present,22f1001834,1
0.1,0.1,media/*.png,present,22f1001834,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f1001834,1
0.5,0.5,uv run autolysis *,ran,22f1001834,1
0.5,0.5,public_repo,exists,23f2004112,1
0.5,0.5,mit_license,present,23f2004112,1
0.4,0.4,autolysis.py,present,23f2004112,1
0.1,0.1,goodreads/README.md,present,23f2004112,1
0.1,0.1,goodreads/*.png,present,23f2004112,1
0.1,0.1,happiness/README.md,present,23f2004112,1
0.1,0.1,happiness/*.png,present,23f2004112,1
0.1,0.1,media/README.md,present,23f2004112,1
0.1,0.1,media/*.png,present,23f2004112,1
0.0,0.5,uv run autolysis goodreads.csv,"Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/23f2004112/autolysis.py` Installed 32 packages in 659ms   File ""/root/.local/share/tds-sep-24-project-2/23f2004112/autolysis.py"", line 174         main()     ^ SyntaxError: invalid non-printable character U+00A0 ",23f2004112,0
0.0,0.5,uv run autolysis *,did not run all,23f2004112,0
0.5,0.5,public_repo,exists,22f3000263,1
0.5,0.5,mit_license,present,22f3000263,1
0.4,0.4,autolysis.py,present,22f3000263,1
0.1,0.1,goodreads/README.md,present,22f3000263,1
0.1,0.1,goodreads/*.png,present,22f3000263,1
0.1,0.1,happiness/README.md,present,22f3000263,1
0.1,0.1,happiness/*.png,present,22f3000263,1
0.1,0.1,media/README.md,present,22f3000263,1
0.1,0.1,media/*.png,present,22f3000263,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f3000263,1
0.5,0.5,uv run autolysis *,ran,22f3000263,1
0.5,0.5,public_repo,exists,23f3003763,1
0.5,0.5,mit_license,present,23f3003763,1
0.4,0.4,autolysis.py,present,23f3003763,1
0.1,0.1,goodreads/README.md,present,23f3003763,1
0.1,0.1,goodreads/*.png,present,23f3003763,1
0.1,0.1,happiness/README.md,present,23f3003763,1
0.1,0.1,happiness/*.png,present,23f3003763,1
0.1,0.1,media/README.md,present,23f3003763,1
0.1,0.1,media/*.png,present,23f3003763,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/23f3003763/goodreads.csv,23f3003763,0
0.0,0.5,uv run autolysis *,did not run all,23f3003763,0
0.5,0.5,public_repo,exists,23f1001898,1
0.5,0.5,mit_license,present,23f1001898,1
0.4,0.4,autolysis.py,present,23f1001898,1
0.1,0.1,goodreads/README.md,present,23f1001898,1
0.1,0.1,goodreads/*.png,present,23f1001898,1
0.1,0.1,happiness/README.md,present,23f1001898,1
0.1,0.1,happiness/*.png,present,23f1001898,1
0.1,0.1,media/README.md,present,23f1001898,1
0.1,0.1,media/*.png,present,23f1001898,1
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/23f1001898/goodreads.csv,23f1001898,0
0.0,0.5,uv run autolysis *,did not run all,23f1001898,0
0.5,0.5,public_repo,exists,22f2001347,1
0.5,0.5,mit_license,present,22f2001347,1
0.4,0.4,autolysis.py,present,22f2001347,1
0.1,0.1,goodreads/README.md,present,22f2001347,1
0.1,0.1,goodreads/*.png,present,22f2001347,1
0.1,0.1,happiness/README.md,present,22f2001347,1
0.1,0.1,happiness/*.png,present,22f2001347,1
0.1,0.1,media/README.md,present,22f2001347,1
0.1,0.1,media/*.png,present,22f2001347,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f2001347,1
0.5,0.5,uv run autolysis *,ran,22f2001347,1
0.5,0.5,public_repo,exists,23ds3000067,1
0.5,0.5,mit_license,present,23ds3000067,1
0.4,0.4,autolysis.py,present,23ds3000067,1
0.1,0.1,goodreads/README.md,present,23ds3000067,1
0.1,0.1,goodreads/*.png,present,23ds3000067,1
0.1,0.1,happiness/README.md,present,23ds3000067,1
0.1,0.1,happiness/*.png,present,23ds3000067,1
0.1,0.1,media/README.md,present,23ds3000067,1
0.1,0.1,media/*.png,present,23ds3000067,1
0.0,0.5,uv run autolysis goodreads.csv,Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/23ds3000067/autolysis.py` Installed 65 packages in 762ms usage: autolysis.py [-h] --folder FOLDER autolysis.py: error: the following arguments are required: --folder ,23ds3000067,0
0.0,0.5,uv run autolysis *,did not run all,23ds3000067,0
0.5,0.5,public_repo,exists,23f2004671,1
0.0,0.5,mit_license,missing,23f2004671,0
0.4,0.4,autolysis.py,present,23f2004671,1
0.0,0.1,goodreads/README.md,missing,23f2004671,0
0.0,0.1,goodreads/*.png,missing,23f2004671,0
0.0,0.1,happiness/README.md,missing,23f2004671,0
0.0,0.1,happiness/*.png,missing,23f2004671,0
0.0,0.1,media/README.md,missing,23f2004671,0
0.0,0.1,media/*.png,missing,23f2004671,0
0.0,0.5,uv run autolysis goodreads.csv,"Traceback (most recent call last):   File ""/root/.local/share/tds-sep-24-project-2/23f2004671/autolysis.py"", line 121, in <module>     main()     ~~~~^^   File ""/root/.local/share/tds-sep-24-project-2/23f2004671/autolysis.py"", line 118, in main     process_dataset(file_path)     ~~~~~~~~~~~~~~~^^^^^^^^^^^   File ""/root/.local/share/tds-sep-24-project-2/23f2004671/autolysis.py"", line 106, in process_dataset     create_visualizations(data, output_dir)     ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^   File ""/root/.local/share/tds-sep-24-project-2/23f2004671/autolysis.py"", line 52, in create_visualizations     sns.heatmap(data.corr(), annot=True, fmt="".2f"", cmap=""coolwarm"")                 ~~~~~~~~~^^   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/core/frame.py"", line 11049, in corr     mat = data.to_numpy(dtype=float, na_value=np.nan, copy=False)   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/core/frame.py"", line 1993, in to_numpy     result = self._mgr.as_array(dtype=dtype, copy=copy, na_value=na_value)   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/core/internals/managers.py"", line 1694, in as_array     arr = self._interleave(dtype=dtype, na_value=na_value)   File ""/root/.cache/uv/archive-v0/yeZHewfxda43i9kCUy-uM/lib/python3.13/site-packages/pandas/core/internals/managers.py"", line 1753, in _interleave     result[rl.indexer] = arr     ~~~~~~^^^^^^^^^^^^ ValueError: could not convert string to float: '043965548X' ",23f2004671,0
0.0,0.5,uv run autolysis *,did not run all,23f2004671,0
0.5,0.5,public_repo,exists,22f1001786,1
0.5,0.5,mit_license,present,22f1001786,1
0.4,0.4,autolysis.py,present,22f1001786,1
0.1,0.1,goodreads/README.md,present,22f1001786,1
0.1,0.1,goodreads/*.png,present,22f1001786,1
0.1,0.1,happiness/README.md,present,22f1001786,1
0.1,0.1,happiness/*.png,present,22f1001786,1
0.1,0.1,media/README.md,present,22f1001786,1
0.1,0.1,media/*.png,present,22f1001786,1
0.0,0.5,uv run autolysis goodreads.csv,Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/22f1001786/autolysis.py` Installed 23 packages in 298ms ,22f1001786,0
0.0,0.5,uv run autolysis *,did not run all,22f1001786,0
0.5,0.5,public_repo,exists,23ds3000211,1
0.5,0.5,mit_license,present,23ds3000211,1
0.4,0.4,autolysis.py,present,23ds3000211,1
0.1,0.1,goodreads/README.md,present,23ds3000211,1
0.1,0.1,goodreads/*.png,present,23ds3000211,1
0.1,0.1,happiness/README.md,present,23ds3000211,1
0.1,0.1,happiness/*.png,present,23ds3000211,1
0.1,0.1,media/README.md,present,23ds3000211,1
0.1,0.1,media/*.png,present,23ds3000211,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23ds3000211,1
0.5,0.5,uv run autolysis *,ran,23ds3000211,1
0.5,0.5,public_repo,exists,22f3001338,1
0.5,0.5,mit_license,present,22f3001338,1
0.4,0.4,autolysis.py,present,22f3001338,1
0.1,0.1,goodreads/README.md,present,22f3001338,1
0.1,0.1,goodreads/*.png,present,22f3001338,1
0.1,0.1,happiness/README.md,present,22f3001338,1
0.1,0.1,happiness/*.png,present,22f3001338,1
0.1,0.1,media/README.md,present,22f3001338,1
0.1,0.1,media/*.png,present,22f3001338,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f3001338,1
0.5,0.5,uv run autolysis *,ran,22f3001338,1
0.5,0.5,public_repo,exists,22f2000703,1
0.5,0.5,mit_license,present,22f2000703,1
0.4,0.4,autolysis.py,present,22f2000703,1
0.1,0.1,goodreads/README.md,present,22f2000703,1
0.1,0.1,goodreads/*.png,present,22f2000703,1
0.1,0.1,happiness/README.md,present,22f2000703,1
0.1,0.1,happiness/*.png,present,22f2000703,1
0.1,0.1,media/README.md,present,22f2000703,1
0.1,0.1,media/*.png,present,22f2000703,1
0.5,0.5,uv run autolysis goodreads.csv,ran,22f2000703,1
0.5,0.5,uv run autolysis *,ran,22f2000703,1
0.5,0.5,public_repo,exists,22f3000823,1
0.0,0.5,mit_license,missing,22f3000823,0
0.4,0.4,autolysis.py,present,22f3000823,1
0.0,0.1,goodreads/README.md,missing,22f3000823,0
0.0,0.1,goodreads/*.png,missing,22f3000823,0
0.0,0.1,happiness/README.md,missing,22f3000823,0
0.0,0.1,happiness/*.png,missing,22f3000823,0
0.0,0.1,media/README.md,missing,22f3000823,0
0.0,0.1,media/*.png,missing,22f3000823,0
0.0,0.5,uv run autolysis goodreads.csv,no README.md in /root/.local/share/tds-sep-24-project-2/eval/22f3000823/goodreads.csv,22f3000823,0
0.0,0.5,uv run autolysis *,did not run all,22f3000823,0
0.5,0.5,public_repo,exists,23f2003747,1
0.0,0.5,mit_license,missing,23f2003747,0
0.4,0.4,autolysis.py,present,23f2003747,1
0.0,0.1,goodreads/README.md,missing,23f2003747,0
0.0,0.1,goodreads/*.png,missing,23f2003747,0
0.0,0.1,happiness/README.md,missing,23f2003747,0
0.0,0.1,happiness/*.png,missing,23f2003747,0
0.0,0.1,media/README.md,missing,23f2003747,0
0.0,0.1,media/*.png,missing,23f2003747,0
0.0,0.5,uv run autolysis goodreads.csv,"Command '['uv', 'run', '/root/.local/share/tds-sep-24-project-2/23f2003747/autolysis.py', '/root/.local/share/tds-sep-24-project-2/datasets/goodreads.csv']' timed out after 120 seconds",23f2003747,0
0.0,0.5,uv run autolysis *,did not run all,23f2003747,0
0.5,0.5,public_repo,exists,23f2001455,1
0.5,0.5,mit_license,present,23f2001455,1
0.4,0.4,autolysis.py,present,23f2001455,1
0.1,0.1,goodreads/README.md,present,23f2001455,1
0.1,0.1,goodreads/*.png,present,23f2001455,1
0.1,0.1,happiness/README.md,present,23f2001455,1
0.1,0.1,happiness/*.png,present,23f2001455,1
0.1,0.1,media/README.md,present,23f2001455,1
0.1,0.1,media/*.png,present,23f2001455,1
0.0,0.5,uv run autolysis goodreads.csv,Reading inline script metadata from `/root/.local/share/tds-sep-24-project-2/23f2001455/autolysis.py` Installed 37 packages in 102ms ,23f2001455,0
0.0,0.5,uv run autolysis *,did not run all,23f2001455,0
0.5,0.5,public_repo,exists,23f1003100,1
0.5,0.5,mit_license,present,23f1003100,1
0.4,0.4,autolysis.py,present,23f1003100,1
0.1,0.1,goodreads/README.md,present,23f1003100,1
0.1,0.1,goodreads/*.png,present,23f1003100,1
0.1,0.1,happiness/README.md,present,23f1003100,1
0.1,0.1,happiness/*.png,present,23f1003100,1
0.1,0.1,media/README.md,present,23f1003100,1
0.1,0.1,media/*.png,present,23f1003100,1
0.5,0.5,uv run autolysis goodreads.csv,ran,23f1003100,1
0.5,0.5,uv run autolysis *,ran,23f1003100,1
